filename,width,height,class,xmin,ymin,xmax,ymax
Classroom Traffic Light System PowerPoint _ Twinkl.jpg,630,315,wait,239,149,306,207
Classroom Traffic Light System PowerPoint _ Twinkl.jpg,630,315,go,239,212,307,268
Classroom Traffic Light System PowerPoint _ Twinkl.jpg,630,315,go,544,242,595,283
Classroom Traffic Light System PowerPoint _ Twinkl.jpg,630,315,wait,546,203,594,247
Close Up of 3 Traffic Lights and Traffic Cam.jpg,800,533,stoplight,75,80,192,302
Close Up of 3 Traffic Lights and Traffic Cam.jpg,800,533,stoplight,330,150,446,338
Close Up of 3 Traffic Lights and Traffic Cam.jpg,800,533,stoplight,612,218,722,386
Close Up of 3 Traffic Lights and Traffic Cam.jpg,800,533,stop,99,101,199,182
Close Up of 3 Traffic Lights and Traffic Cam.jpg,800,533,stop,350,165,449,245
Close Up of 3 Traffic Lights and Traffic Cam.jpg,800,533,stop,633,220,724,295
Contactless Pedestrian Button Is Installed At Traffic_yyth.jpg,970,500,stoplight,727,40,791,123
Contactless Pedestrian Button Is Installed At Traffic_yyth.jpg,970,500,go,757,65,784,95
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stoplight,235,203,272,256
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stoplight,713,143,742,205
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stoplight,883,255,933,328
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stoplight,92,302,122,343
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stoplight,641,596,673,656
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stoplight,813,692,855,762
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stoplight,216,662,251,714
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stop,238,206,270,230
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stop,717,144,744,174
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stop,889,255,935,296
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stop,85,302,133,328
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,go,220,683,252,715
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,go,645,628,675,652
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,go,811,724,850,761
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,stoplight,1221,380,1270,484
Cool light-up traffic lights in Istanbul _ r_yythkg.png,1920,1080,go,1219,435,1280,476
Defocused Walking Crowd of People at Traffic Light_.jpg,1600,1155,stoplight,369,1,555,322
Defocused Walking Crowd of People at Traffic Light_.jpg,1600,1155,stoplight,686,426,744,524
Defocused Walking Crowd of People at Traffic Light_.jpg,1600,1155,go,676,461,735,508
Demir yollarında trafik güvenliği 1188 kontrollü hemzemin_.jpg,1200,675,stoplight,389,73,896,313
Demir yollarında trafik güvenliği 1188 kontrollü hemzemin_.jpg,1200,675,stop,663,104,889,304
Dha İstanbul - Beşiktaş Meydanda Şüpheli Çanta Alar.jpg,1200,800,stoplight,923,90,991,201
Dha İstanbul - Beşiktaş Meydanda Şüpheli Çanta Alar.jpg,1200,800,stoplight,627,369,710,472
Dha İstanbul - Beşiktaş Meydanda Şüpheli Çanta Alar.jpg,1200,800,stop,623,370,704,418
Digital Screens and Traffic Lights Equipped with St.jpg,523,441,stoplight,148,1,184,58
Digital Screens and Traffic Lights Equipped with St.jpg,523,441,stoplight,239,2,270,69
Digital Screens and Traffic Lights Equipped with St.jpg,523,441,stoplight,438,190,479,267
Digital Screens and Traffic Lights Equipped with St.jpg,523,441,stop,442,196,470,220
Digital Screens and Traffic Lights Equipped with St.jpg,523,441,stop,242,6,267,27
Digital Screens and Traffic Lights Equipped with St.jpg,523,441,wait,446,214,470,238
Digital Screens and Traffic Lights Equipped with St.jpg,523,441,wait,244,24,266,43
Digital Screens and Traffic Lights Equipped with St.jpg,523,441,stop,152,1,174,12
ECONOMICAL Traffic Light Systems_ Car Park Traffic.jpg,1922,2560,stoplight,647,288,1231,1528
ECONOMICAL Traffic Light Systems_ Car Park Traffic.jpg,1922,2560,go,679,1060,1179,1500
Ekaldes has added a new LED equipped traffic_yythkg.jpg,1024,683,stoplight,3,5,252,627
Ekaldes has added a new LED equipped traffic_yythkg.jpg,1024,683,stop,14,23,236,241
Ekaldes has added a new LED equipped traffic_yythkg.jpg,1024,683,stoplight,272,60,345,222
Ekaldes has added a new LED equipped traffic_yythkg.jpg,1024,683,stoplight,680,54,762,211
Ekaldes has added a new LED equipped traffic_yythkg.jpg,1024,683,stop,276,65,338,118
Ekaldes has added a new LED equipped traffic_yythkg.jpg,1024,683,stop,693,57,755,112
Evde kal_ çağrısına trafik ışıklı destek - Güncel_y.jpg,2133,1600,stoplight,942,182,1345,1094
Evde kal_ çağrısına trafik ışıklı destek - Güncel_y.jpg,2133,1600,go,979,624,1259,853
File_İstanbul - Yeniköy_Sarıyer (Köybaşı Cad) r8 -.jpg,3072,2304,stoplight,1402,87,1584,405
File_İstanbul - Yeniköy_Sarıyer (Köybaşı Cad) r8 -.jpg,3072,2304,stoplight,2234,905,2387,1144
File_İstanbul - Yeniköy_Sarıyer (Köybaşı Cad) r8 -.jpg,3072,2304,go,1441,276,1570,376
File_İstanbul - Yeniköy_Sarıyer (Köybaşı Cad) r8 -.jpg,3072,2304,go,2284,1044,2377,1119
French firm Lafarge fined _778m for supporting terr.jpg,670,477,stoplight,538,77,651,285
French firm Lafarge fined _778m for supporting terr.jpg,670,477,stop,545,88,638,153
Giderken 26_5_ gelirken 27 TL... Kuzey Marmara Otoy.jpg,900,506,stoplight,25,201,148,378
Giderken 26_5_ gelirken 27 TL... Kuzey Marmara Otoy.jpg,900,506,stoplight,495,189,602,377
Giderken 26_5_ gelirken 27 TL... Kuzey Marmara Otoy.jpg,900,506,go,27,294,124,375
Giderken 26_5_ gelirken 27 TL... Kuzey Marmara Otoy.jpg,900,506,go,505,285,589,360
grayscale photo_ person_ standing_ beside_ traffic light__.jpg,910,636,stoplight,533,256,567,312
grayscale photo_ person_ standing_ beside_ traffic light__.jpg,910,636,stoplight,188,266,224,317
Great traffic lights🚦in Antalya_ Turkey - YouTube (1).jpg,1280,720,stoplight,513,75,582,192
Great traffic lights🚦in Antalya_ Turkey - YouTube (1).jpg,1280,720,stoplight,622,109,669,211
Great traffic lights🚦in Antalya_ Turkey - YouTube (1).jpg,1280,720,stoplight,115,301,196,412
Great traffic lights🚦in Antalya_ Turkey - YouTube (1).jpg,1280,720,stoplight,908,338,978,426
Great traffic lights🚦in Antalya_ Turkey - YouTube (1).jpg,1280,720,stop,125,305,171,347
Great traffic lights🚦in Antalya_ Turkey - YouTube (1).jpg,1280,720,stop,525,85,567,125
Great traffic lights🚦in Antalya_ Turkey - YouTube (1).jpg,1280,720,stop,621,107,667,153
Great traffic lights🚦in Antalya_ Turkey - YouTube (1).jpg,1280,720,stop,943,338,979,382
Great traffic lights🚦in Antalya_ Turkey - YouTube.jpg,1280,720,stoplight,113,305,200,412
Great traffic lights🚦in Antalya_ Turkey - YouTube.jpg,1280,720,stoplight,517,77,575,192
Great traffic lights🚦in Antalya_ Turkey - YouTube.jpg,1280,720,stoplight,625,112,667,208
Great traffic lights🚦in Antalya_ Turkey - YouTube.jpg,1280,720,stoplight,912,339,977,433
Great traffic lights🚦in Antalya_ Turkey - YouTube.jpg,1280,720,stop,123,316,170,344
Great traffic lights🚦in Antalya_ Turkey - YouTube.jpg,1280,720,stop,525,83,569,131
Great traffic lights🚦in Antalya_ Turkey - YouTube.jpg,1280,720,stop,622,109,669,151
Great traffic lights🚦in Antalya_ Turkey - YouTube.jpg,1280,720,stop,938,347,974,382
Green Right Arrow Traffic Light Stock Image -_yythk.jpg,1300,957,stoplight,269,79,643,741
Green Right Arrow Traffic Light Stock Image -_yythk.jpg,1300,957,go,363,479,582,679
Green Traffic Lights and Cameras Againts Blue Skies.jpg,1600,1156,stoplight,132,525,277,822
Green Traffic Lights and Cameras Againts Blue Skies.jpg,1600,1156,stoplight,662,374,821,704
Green Traffic Lights and Cameras Againts Blue Skies.jpg,1600,1156,stoplight,1397,162,1600,555
Green Traffic Lights and Cameras Againts Blue Skies.jpg,1600,1156,go,128,699,265,813
Green Traffic Lights and Cameras Againts Blue Skies.jpg,1600,1156,go,646,560,809,690
Green Traffic Lights and Cameras Againts Blue Skies.jpg,1600,1156,go,1414,379,1586,532
Green traffic lights for cars_ blur office building.jpg,2560,1508,stoplight,1050,158,1521,1235
Green traffic lights for cars_ blur office building.jpg,2560,1508,go,1031,806,1476,1187
Guide to Driving In Turkey - Drive Safe in_y.jpg,400,280,stoplight,176,23,215,72
Guide to Driving In Turkey - Drive Safe in_y.jpg,400,280,stoplight,319,139,344,184
Guide to Driving In Turkey - Drive Safe in_y.jpg,400,280,go,325,165,343,181
Have you seen the traffic signals with a yel.jpg,1024,768,stoplight,604,135,744,422
Have you seen the traffic signals with a yel.jpg,1024,768,stoplight,804,147,928,428
Have you seen the traffic signals with a yel.jpg,1024,768,stop,630,165,733,256
Highlights 2019 _ Intertraffic _ Istanbul.jpg,2000,1335,stoplight,25,20,568,1318
Highlights 2019 _ Intertraffic _ Istanbul.jpg,2000,1335,stoplight,1541,554,1817,1113
Highlights 2019 _ Intertraffic _ Istanbul.jpg,2000,1335,stop,61,64,547,524
Highlights 2019 _ Intertraffic _ Istanbul.jpg,2000,1335,go,1549,862,1757,1060
How are Traffic Rules implemented in Turkey_ »_yyth.jpg,780,470,stoplight,42,14,186,150
How are Traffic Rules implemented in Turkey_ »_yyth.jpg,780,470,stop,66,34,162,80
How are Traffic Rules implemented in Turkey_ »_yyth.jpg,780,470,stoplight,234,157,277,202
How are Traffic Rules implemented in Turkey_ »_yyth.jpg,780,470,stop,259,165,278,180
How Do Traffic Lights Work_ (UK) _ Total Con.jpg,1024,547,stoplight,27,133,149,309
How Do Traffic Lights Work_ (UK) _ Total Con.jpg,1024,547,stop,52,144,112,193
How Do Traffic Lights Work_ (UK) _ Total Con.jpg,1024,547,wait,53,193,120,245
How Do Traffic Lights Work_ (UK) _ Total Con.jpg,1024,547,go,48,245,114,295
How Do Traffic Lights Work_ (UK) _ Total Con.jpg,1024,547,stoplight,719,129,821,307
How Do Traffic Lights Work_ (UK) _ Total Con.jpg,1024,547,go,729,251,802,301
How Do Traffic Lights Work_ (UK) _ Total Con.jpg,1024,547,wait,735,193,802,245
How Do Traffic Lights Work_ (UK) _ Total Con.jpg,1024,547,stop,730,143,798,198
In Italy_ _smart_ traffic lights are beginning to_y.jpg,1068,713,stoplight,597,25,894,676
In Italy_ _smart_ traffic lights are beginning to_y.jpg,1068,713,stop,629,42,881,264
Infographic Traffic Light Symbol Yellow Red Stok Ve.jpg,1500,1600,stoplight,75,24,556,1331
Infographic Traffic Light Symbol Yellow Red Stok Ve.jpg,1500,1600,stop,136,119,487,504
Infographic Traffic Light Symbol Yellow Red Stok Ve.jpg,1500,1600,wait,107,502,519,863
Infographic Traffic Light Symbol Yellow Red Stok Ve.jpg,1500,1600,go,117,868,492,1243
ISTANBUL - Traffic Light _ On Bagdad Cadessi_yythkg.jpg,1024,768,stoplight,126,201,197,325
ISTANBUL - Traffic Light _ On Bagdad Cadessi_yythkg.jpg,1024,768,stoplight,418,207,491,336
ISTANBUL - Traffic Light _ On Bagdad Cadessi_yythkg.jpg,1024,768,stoplight,699,216,756,342
ISTANBUL - Traffic Light _ On Bagdad Cadessi_yythkg.jpg,1024,768,stop,132,208,193,255
ISTANBUL - Traffic Light _ On Bagdad Cadessi_yythkg.jpg,1024,768,stop,422,215,483,263
ISTANBUL - Traffic Light _ On Bagdad Cadessi_yythkg.jpg,1024,768,stoplight,955,509,1024,647
ISTANBUL - Traffic Light _ On Bagdad Cadessi_yythkg.jpg,1024,768,stop,706,221,757,272
ISTANBUL - Traffic Light _ On Bagdad Cadessi_yythkg.jpg,1024,768,stop,999,557,1024,590
Istanbul Archives - GetSource.net.jpg,2448,3264,stoplight,756,1032,1601,2257
Istanbul Archives - GetSource.net.jpg,2448,3264,stoplight,1786,2262,2036,2532
Istanbul Archives - GetSource.net.jpg,2448,3264,stop,981,1112,1381,1432
Istanbul Archives - GetSource.net.jpg,2448,3264,stop,1836,2312,2006,2412
Istanbul Feb 18 2015 Pedestrian Crossing Stock Foot.jpg,846,480,stoplight,547,24,585,86
Istanbul Feb 18 2015 Pedestrian Crossing Stock Foot.jpg,846,480,stoplight,782,192,814,252
Istanbul Feb 18 2015 Pedestrian Crossing Stock Foot.jpg,846,480,stoplight,238,213,267,251
Istanbul Feb 18 2015 Pedestrian Crossing Stock Foot.jpg,846,480,go,552,61,582,84
Istanbul Feb 18 2015 Pedestrian Crossing Stock Foot.jpg,846,480,go,787,225,814,249
ISTANBUL JANUARY 17_ 2021 Traffic light on red_yyth.jpg,1000,710,stoplight,176,290,387,569
ISTANBUL JANUARY 17_ 2021 Traffic light on red_yyth.jpg,1000,710,stop,256,314,357,393
Istanbul Taksim Square pedestrian crossing signal fitted_y.jpg,870,1390,stoplight,14,218,308,520
Istanbul Taksim Square pedestrian crossing signal fitted_y.jpg,870,1390,stoplight,63,513,523,1062
Istanbul Taksim Square pedestrian crossing signal fitted_y.jpg,870,1390,wait,342,699,506,864
Istanbul Taksim Square traffic signals fitted with.jpg,870,1390,stoplight,206,452,631,1250
Istanbul Taksim Square traffic signals fitted with.jpg,870,1390,stop,278,477,589,743
Istanbul tests automatic traffic lights for emergencies_yy (2).jpg,1599,1062,stoplight,502,1,692,144
Istanbul tests automatic traffic lights for emergencies_yy (2).jpg,1599,1062,go,535,8,643,109
Istanbul tests automatic traffic lights for emergencies_yy (2).jpg,1599,1062,stoplight,694,273,757,365
Istanbul traffic light Painting _ Painting_ Light p.jpg,770,1026,stoplight,155,289,202,365
Istanbul traffic light Painting _ Painting_ Light p.jpg,770,1026,stoplight,413,328,444,400
Istanbul traffic light teaches how to dance drum_n_.jpg,1280,720,stoplight,571,13,879,526
Istanbul traffic light teaches how to dance drum_n_.jpg,1280,720,go,582,236,854,496
Istanbul Turkey April 9 2016 Traffic Stock Photo_yy.jpg,1500,1101,stoplight,487,133,772,820
Istanbul Turkey April 9 2016 Traffic Stock Photo_yy.jpg,1500,1101,stoplight,106,405,262,636
Istanbul Turkey April 9 2016 Traffic Stock Photo_yy.jpg,1500,1101,go,529,566,749,763
Istanbul Turkey Heavy Traffic at Traffic Lights wit.jpg,1300,920,stoplight,484,404,537,470
Istanbul Turkey Heavy Traffic at Traffic Lights wit.jpg,1300,920,stoplight,966,414,1004,480
Istanbul Turkey Heavy Traffic at Traffic Lights wit.jpg,1300,920,stop,487,407,510,435
Istanbul Turkey Yellow Taxi Cab and Cars by.jpg,1300,920,stoplight,324,323,400,449
Istanbul Turkey Yellow Taxi Cab and Cars by.jpg,1300,920,stoplight,579,210,694,380
Istanbul Turkey Yellow Taxi Cab and Cars by.jpg,1300,920,stoplight,606,394,682,462
Istanbul Turkey Yellow Taxi Cab and Cars by.jpg,1300,920,stoplight,811,106,911,186
Istanbul Turkey Yellow Taxi Cab and Cars by.jpg,1300,920,stoplight,844,213,907,348
Istanbul Turkey Yellow Taxi Cab and Cars by.jpg,1300,920,stoplight,931,208,996,313
Istanbul Turkey Yellow Taxi Cab and Cars by.jpg,1300,920,stoplight,873,420,913,496
Istanbul Turkey 🇹🇷.jpg,800,800,stoplight,610,29,728,239
Istanbul Turkey 🇹🇷.jpg,800,800,stop,622,47,721,142
Istanbul.jpg,600,900,stoplight,214,307,489,815
Istanbul.jpg,600,900,stoplight,91,411,236,675
Istanbul.jpg,600,900,go,268,601,433,771
Istanbul_ June 11_ Image & Photo (Free Trial)_yythk.jpg,1500,1120,stoplight,781,215,857,344
Istanbul_ June 11_ Image & Photo (Free Trial)_yythk.jpg,1500,1120,stoplight,256,1,383,125
Istanbul_ June 11_ Image & Photo (Free Trial)_yythk.jpg,1500,1120,stoplight,702,423,824,574
Istanbul_ June 11_ Image & Photo (Free Trial)_yythk.jpg,1500,1120,stoplight,834,608,891,686
Istanbul_ June 11_ Image & Photo (Free Trial)_yythk.jpg,1500,1120,stoplight,1222,662,1269,727
Istanbul_ Turkey - July 31_ 2020_ Traffic lights_yy.jpg,1300,1065,stoplight,161,567,273,688
Istanbul_ Turkey - July 31_ 2020_ Traffic lights_yy.jpg,1300,1065,stoplight,626,571,674,658
Istanbul_ Turkey - July 31_ 2020_ Traffic lights_yy.jpg,1300,1065,stoplight,715,425,758,509
Istanbul_ Turkey - July 31_ 2020_ Traffic lights_yy.jpg,1300,1065,stoplight,879,645,935,713
Istanbul_ Turkey - July 31_ 2020_ Traffic lights_yy.jpg,1300,1065,stop,224,574,268,617
Istanbul_ Turkey - July 31_ 2020_ Traffic lights_yy.jpg,1300,1065,stop,624,579,666,617
Istanbul_ Turkey - November 22_ 2019_ People waitin.jpg,1500,1225,stoplight,608,416,688,532
Istanbul_ Turkey - November 22_ 2019_ People waitin.jpg,1500,1225,stop,647,432,688,466
Istanbul_ Turkey - November 22_ 2019_ People waitin.jpg,1500,1225,go,612,482,656,519
Istanbul_ Turkey _ Rebecca Erol.jpg,750,500,stoplight,652,182,732,278
Istanbul_ Turkey _ Rebecca Erol.jpg,750,500,stoplight,366,13,420,92
Istanbul_ Turkey _ Rebecca Erol.jpg,750,500,stoplight,101,147,135,203
Istanbul_ Turkey _ Rebecca Erol.jpg,750,500,stoplight,175,279,229,335
Istanbul_ Turkey _ Rebecca Erol.jpg,750,500,go,369,57,412,90
Istanbul_ Turkey _ Rebecca Erol.jpg,750,500,go,681,236,724,266
Istanbul_ Turkey _ Rebecca Erol.jpg,750,500,go,175,308,201,330
Istanbul_ Turkey _ Rebecca Erol.jpg,750,500,stop,199,280,223,303
Istanbul_ Turkey. 21st May_ 2021. Vehicles seen wai.jpg,1300,956,stoplight,972,492,1024,556
Istanbul_ Turkey. 21st May_ 2021. Vehicles seen wai.jpg,1300,956,stop,986,492,1024,521
Istanbul_ turkey_ traffic light on red in istanbul_ (1).jpg,360,254,stoplight,96,120,156,196
Istanbul_ turkey_ traffic light on red in istanbul_ (1).jpg,360,254,stop,107,124,144,156
Istanbul_ Turkey_ Traffic Light on red in Istanbul_ (2).jpg,866,1390,stoplight,299,484,546,922
Istanbul_ Turkey_ Traffic Light on red in Istanbul_ (2).jpg,866,1390,stop,348,505,514,662
Istanbul_ turkey_ traffic light on red in istanbul_ (3).jpg,400,215,stoplight,41,18,318,175
Istanbul_ turkey_ traffic light on red in istanbul_ (3).jpg,400,215,stop,63,28,162,130
Istanbul_ turkey_ traffic light on red in istanbul_ (3).jpg,400,215,wait,155,42,243,154
Istanbul_ turkey_ traffic light on red in istanbul_ (3).jpg,400,215,go,235,52,315,165
Istanbul_ turkey_ traffic light on red in istanbul_ (4).jpg,320,255,stop,32,7,256,221
Istanbul_ turkey_ traffic light on red in istanbul_ (6).jpg,360,254,stoplight,156,96,192,168
Istanbul_ turkey_ traffic light on red in istanbul_ (6).jpg,360,254,stop,162,101,186,125
Istanbul_ turkey_ traffic light on red in istanbul_ (7).jpg,174,239,stoplight,56,118,101,223
Istanbul_ turkey_ traffic light on red in istanbul_ (7).jpg,174,239,stop,57,122,97,157
Istanbul_ turkey_ traffic light on red in istanbul_ (8).jpg,174,238,stoplight,8,4,160,238
Istanbul_ turkey_ traffic light on red in istanbul_ (8).jpg,174,238,stop,30,11,153,99
Istanbul_ turkey_ traffic light on red in istanbul_ (9).jpg,360,254,stoplight,86,37,193,227
Istanbul_ turkey_ traffic light on red in istanbul_ (9).jpg,360,254,stop,99,48,190,129
Istanbul_ turkey_ traffic light on red in istanbul_ (9).jpg,360,254,go,104,120,193,204
Istanbul_ Turkey_ Traffic Light on red in Istanbul_.jpg,866,1390,stoplight,121,26,663,1226
Istanbul_ Turkey_ Traffic Light on red in Istanbul_.jpg,866,1390,stop,242,139,667,494
Istanbul_ Turkey_ Traffic Light on Red Stock Image_.jpg,1156,1600,stoplight,25,2,1049,1600
Istanbul_ Turkey_ Traffic Light on Red Stock Image_.jpg,1156,1600,stop,252,7,1006,638
Işık ihlali yapan sürücü 1 kişinin canını aldı__yyt.jpg,800,450,stoplight,169,14,504,450
Işık ihlali yapan sürücü 1 kişinin canını aldı__yyt.jpg,800,450,stop,234,69,522,284
k - Traffic Light Tree_ Londra Resmi - Tripa.jpg,1280,1280,stoplight,607,300,995,1127
k - Traffic Light Tree_ Londra Resmi - Tripa.jpg,1280,1280,stoplight,3,414,252,1053
Kırmızı ışıktan kaçtılar_ drondan kaçamadılar.jpg,490,332,stoplight,169,60,325,332
Kırmızı ışıktan kaçtılar_ drondan kaçamadılar.jpg,490,332,stop,172,68,312,193
Led Light for Traffic Lights.jpg,1780,1000,stop,882,218,958,271
Led Light for Traffic Lights.jpg,1780,1000,stoplight,1162,416,1204,489
Led Light for Traffic Lights.jpg,1780,1000,stop,1165,443,1198,478
LED Traffic Light _ Manufacturer _ ZGSM.jpg,900,900,stoplight,283,56,631,840
LED Traffic Light _ Manufacturer _ ZGSM.jpg,900,900,stop,331,101,587,323
LED Traffic Light _ Manufacturer _ ZGSM.jpg,900,900,wait,333,336,587,582
LED Traffic Light _ Manufacturer _ ZGSM.jpg,900,900,go,330,589,583,806
LED_li Sinyalizasyon ve Trafik Uyarı Sistemleri - A.jpg,800,450,stoplight,58,99,191,369
LED_li Sinyalizasyon ve Trafik Uyarı Sistemleri - A.jpg,800,450,stoplight,634,94,759,357
London is experimenting with traffic lights that pu.jpg,3000,1688,go,1,1,910,1025
Los Angeles Traffic Lights Adjusted To Prevent Unsa.jpg,1200,675,stoplight,245,43,925,655
Los Angeles Traffic Lights Adjusted To Prevent Unsa.jpg,1200,675,stop,468,67,711,250
Los Angeles Traffic Lights Adjusted To Prevent Unsa.jpg,1200,675,wait,472,243,690,421
Los Angeles Traffic Lights Adjusted To Prevent Unsa.jpg,1200,675,go,483,405,702,590
Mete Sohtaoğlu on Twitter_ _(12.11) _İstanbul -Elektrik_yy.jpg,768,1024,stoplight,272,313,322,389
New App Seeks to Improve Timing at Traffic L.jpg,1050,700,stoplight,48,3,310,674
New App Seeks to Improve Timing at Traffic L.jpg,1050,700,go,54,449,298,665
New Traffic Light System Aims To Make Your C.jpg,1200,630,stoplight,552,9,795,606
New Traffic Light System Aims To Make Your C.jpg,1200,630,go,569,285,747,433
ORTANA - Intertraffic 2015 Istanbul.jpg,604,480,stoplight,37,123,261,300
ORTANA - Intertraffic 2015 Istanbul.jpg,604,480,stop,139,130,222,207
Otomobil içindeki çifte cinayete ilişkin yeni görüntü_yyth.jpg,1280,722,stoplight,1083,140,1241,301
Otomobil içindeki çifte cinayete ilişkin yeni görüntü_yyth.jpg,1280,722,stoplight,583,189,610,247
Otomobil içindeki çifte cinayete ilişkin yeni görüntü_yyth.jpg,1280,722,stoplight,165,204,204,308
Otomobil içindeki çifte cinayete ilişkin yeni görüntü_yyth.jpg,1280,722,stop,1123,148,1219,206
Otomobil içindeki çifte cinayete ilişkin yeni görüntü_yyth.jpg,1280,722,stop,160,212,202,249
Outdoor view Turkish Radio and Television in Istanb.jpg,2048,1359,stoplight,1104,199,1183,362
Outdoor view Turkish Radio and Television in Istanb.jpg,2048,1359,stoplight,1601,399,1774,608
Outdoor view Turkish Radio and Television in Istanb.jpg,2048,1359,stoplight,1697,656,1762,774
Outdoor view Turkish Radio and Television in Istanb.jpg,2048,1359,stoplight,708,393,766,497
Outdoor view Turkish Radio and Television in Istanb.jpg,2048,1359,stoplight,533,649,631,741
Outdoor view Turkish Radio and Television in Istanb.jpg,2048,1359,stoplight,422,577,470,647
Outdoor view Turkish Radio and Television in Istanb.jpg,2048,1359,go,1660,514,1756,593
Outdoor view Turkish Radio and Television in Istanb.jpg,2048,1359,go,1106,281,1193,343
Outdoor view Turkish Radio and Television in Istanb.jpg,2048,1359,stoplight,393,710,441,758
Pedestrian Traffic Light _ 200mm & 300mm Crossing_y.jpg,900,900,stoplight,50,63,450,837
Pedestrian Traffic Light _ 200mm & 300mm Crossing_y.jpg,900,900,stoplight,442,45,857,828
Pedestrian Traffic Light _ 200mm & 300mm Crossing_y.jpg,900,900,stop,61,82,429,437
Pedestrian Traffic Light _ 200mm & 300mm Crossing_y.jpg,900,900,stop,468,78,841,454
Pedestrian Traffic Light _ 200mm & 300mm Crossing_y.jpg,900,900,go,52,443,434,795
Pedestrian Traffic Light _ 200mm & 300mm Crossing_y.jpg,900,900,go,464,449,829,801
Realistic traffic lights Royalty Free Vector Image.jpg,1000,1080,stoplight,228,143,797,986
Realistic traffic lights Royalty Free Vector Image.jpg,1000,1080,stop,353,212,656,453
Realistic traffic lights Royalty Free Vector Image.jpg,1000,1080,wait,362,467,644,712
Realistic traffic lights Royalty Free Vector Image.jpg,1000,1080,go,351,712,677,954
Red Traffic Light Istanbul Turkey 2017 Stok Fotoğra.jpg,1500,945,stoplight,504,93,819,759
Red Traffic Light Istanbul Turkey 2017 Stok Fotoğra.jpg,1500,945,stop,531,122,787,349
Red Traffic Light stock image. Image of lamp__yythk.jpg,1300,957,stoplight,286,110,719,827
Red Traffic Light stock image. Image of lamp__yythk.jpg,1300,957,stop,408,243,679,512
Rehab & Loading- The Traffic Light System Explained.jpg,3872,2592,stoplight,2174,164,3294,2552
Rehab & Loading- The Traffic Light System Explained.jpg,3872,2592,stop,2230,208,3278,1000
Rehab & Loading- The Traffic Light System Explained.jpg,3872,2592,wait,2182,912,3262,1728
Rehab & Loading- The Traffic Light System Explained.jpg,3872,2592,go,2174,1636,3226,2436
Running a red light_ Blue traffic light will_yythkg.jpg,840,560,stoplight,445,32,575,287
Running a red light_ Blue traffic light will_yythkg.jpg,840,560,stoplight,341,44,412,285
Running a red light_ Blue traffic light will_yythkg.jpg,840,560,stop,454,53,555,134
Smart Cities World - Congestion - The pandemic_s_yy.jpg,600,400,stoplight,451,95,512,206
Smart Cities World - Congestion - The pandemic_s_yy.jpg,600,400,stoplight,160,32,191,100
Smart Cities World - Congestion - The pandemic_s_yy.jpg,600,400,stoplight,342,20,378,87
Smart Cities World - Congestion - The pandemic_s_yy.jpg,600,400,stop,460,102,504,137
Smart city challenge aims to reduce time spent_yyth.jpg,1200,800,stoplight,569,106,851,570
Smart city challenge aims to reduce time spent_yyth.jpg,1200,800,go,665,406,840,542
Smart Control of Traffic Light System using Artific.jpg,640,480,stoplight,392,121,424,179
Smart Control of Traffic Light System using Artific.jpg,640,480,stoplight,557,123,580,181
Smart Control of Traffic Light System using Artific.jpg,640,480,stoplight,396,318,422,372
Smart Control of Traffic Light System using Artific.jpg,640,480,stoplight,554,320,584,374
Smart Control of Traffic Light System using Artific.jpg,640,480,stop,394,129,423,148
Smart Control of Traffic Light System using Artific.jpg,640,480,stop,395,321,422,341
Smart Control of Traffic Light System using Artific.jpg,640,480,stop,557,319,581,340
Smart Control of Traffic Light System using Artific.jpg,640,480,go,557,160,581,180
Smart traffic light technology controlled using Artificial (1).jpg,1920,1080,stoplight,286,1,955,1080
Smart traffic light technology controlled using Artificial (1).jpg,1920,1080,stoplight,1337,337,1525,731
Smart traffic light technology controlled using Artificial (1).jpg,1920,1080,stop,392,12,966,410
Smart traffic light technology controlled using Artificial (1).jpg,1920,1080,stop,1357,370,1510,472
Smart traffic light technology controlled using Artificial (1).jpg,1920,1080,wait,370,376,978,815
Smart traffic light technology controlled using Artificial (1).jpg,1920,1080,wait,1359,465,1527,582
Smart traffic light technology controlled using Artificial (1).jpg,1920,1080,go,398,782,976,1080
Smart traffic light technology controlled using Artificial (1).jpg,1920,1080,go,1361,549,1523,698
